,reportedDateTime,centerLong,centerLat,offense,cluster_no
2007,2021/01/29 16:09:00+00,-93.29720188,44.91504646,TFMV    ,416
2008,2021/02/01 00:21:00+00,-93.31717887,44.99802253,THEFT   ,236
2009,2021/02/01 01:44:00+00,-93.29835568,44.94211785,TFMV    ,263
2010,2021/02/01 02:35:00+00,-93.31331888,45.00512587,THEFT   ,158
2011,2021/01/26 21:52:00+00,-93.25612122,45.01216796,TFMV    ,135
2012,2021/02/01 07:17:00+00,-93.22054857,44.96949537,TMVP    ,29
2013,2021/02/03 11:46:00+00,-93.29683819,45.00866206,AUTOTH  ,345
2014,2021/02/06 12:11:00+00,-93.30423208,45.04483329,TFMV    ,298
2015,2021/02/07 16:44:00+00,-93.31205134,45.00138462,AUTOTH  ,454
2016,2021/02/07 23:04:00+00,-93.277123,44.99975298,THEFT   ,296
2017,2021/02/09 11:35:00+00,-93.3006239,45.00688584,DASLT2  ,178
2018,2021/02/10 01:04:00+00,-93.28820235,44.93859543,CSCR    ,176
2019,2021/02/10 00:22:00+00,-93.25116296,44.95643529,DASTR   ,354
2020,2021/02/10 04:12:00+00,-93.29564,44.99632,DASLT2  ,168
2021,2021/02/10 05:32:00+00,-93.21890261,44.96954470000001,CARJCK  ,29
2022,2021/02/10 08:49:00+00,-93.23342844,44.94124892,SHOPLF  ,130
2023,2021/02/10 08:30:00+00,-93.22830727,44.92778942,AUTOTH  ,105
2024,2021/02/10 08:00:00+00,-93.24992504,44.95285128,AUTOTH  ,354
2025,2021/02/10 07:09:00+00,-93.24171983,44.9627471,AUTOTH  ,230
2026,2021/02/10 11:00:00+00,-93.25239079,44.92958524,TFMV    ,392
2027,2021/02/10 08:11:00+00,-93.23712142,45.02497148,TMVP    ,430
2028,2021/02/10 09:26:00+00,-93.28224095,44.93590583,AUTOTH  ,59
2029,2021/02/10 11:20:00+00,-93.22888045,44.99869918,THEFT   ,258
2030,2021/02/10 10:15:00+00,-93.30825147,45.01595006,THEFT   ,99
2031,2021/02/10 10:53:00+00,-93.29663513,45.04660670000001,BURGD   ,281
2032,2021/02/10 12:45:00+00,-93.28365334,44.94835544,BURGB   ,32
2033,2021/02/10 11:50:00+00,-93.23514707,44.94837171,AUTOTH  ,233
2034,2021/02/10 12:00:00+00,-93.29637768,44.94836658,AUTOTH  ,51
2035,2021/02/10 13:43:00+00,-93.24923,44.98196,TFMV    ,3
2036,2021/02/10 14:58:00+00,-93.22409888,44.99372605,BURGB   ,366
2037,2021/02/10 13:43:00+00,-93.22687511,44.99325096,AUTOTH  ,67
2038,2021/02/10 14:27:00+00,-93.30820237,45.03545084,AUTOTH  ,128
2039,2021/02/10 15:40:00+00,-93.25314102,44.94836708,AUTOTH  ,136
2040,2021/02/10 14:55:00+00,-93.2505369,44.95553498,AUTOTH  ,354
2041,2021/02/10 18:13:00+00,-93.26545878,45.01497523,THEFT   ,482
2042,2021/02/10 15:55:00+00,-93.29509939,44.95777856,ROBBIZ  ,18
2043,2021/02/10 18:18:00+00,-93.29562418,44.96493126,TFMV    ,152
2044,2021/02/10 20:19:00+00,-93.27531492,44.95642381,CARJCK  ,181
2045,2021/02/10 19:10:00+00,-93.29950275,44.95302535,TMVP    ,139
2046,2021/02/10 18:55:00+00,-93.24227237,45.00382428,THEFT   ,187
2047,2021/02/10 18:55:00+00,-93.22288328,44.90492029,BURGD   ,421
2048,2021/02/10 20:04:00+00,-93.2740634,44.95462911,AUTOTH  ,16
2049,2021/02/10 21:10:00+00,-93.29498951,44.96271189,ROBPAG  ,152
2050,2021/02/10 22:13:00+00,-93.24996,44.94837,AUTOTH  ,348
2051,2021/02/10 21:34:00+00,-93.2378487,44.98132317,PETIT   ,483
2052,2021/02/10 22:33:00+00,-93.29182119,45.00024507,AUTOTH  ,125
2053,2021/02/10 22:00:00+00,-93.28322844,44.96692818,THEFT   ,362
2054,2021/02/11 04:04:00+00,-93.22294772,44.89993505,DASLT2  ,414
2055,2021/02/11 05:51:00+00,-93.23712592,45.02857292,AUTOTH  ,270
2056,2021/02/11 07:00:00+00,-93.23968687,44.99238899,TMVP    ,376
2057,2021/02/11 08:54:00+00,-93.31203689,45.00331268,AUTOTH  ,454
2058,2021/02/11 11:33:00+00,-93.28834196,44.89331211,BURGB   ,87
2059,2021/02/11 10:37:00+00,-93.2818098,44.92775542,AUTOTH  ,320
2060,2021/02/09 10:04:00+00,-93.24258836,44.98191193,TMVP    ,351
2061,2021/02/09 11:12:00+00,-93.26611248,44.97429494,TFMV    ,289
2062,2021/02/09 11:23:00+00,-93.28677673,44.9546398,TFMV    ,361
2063,2021/02/09 11:38:00+00,-93.26285722,44.97815353,TFMV    ,83
2064,2021/02/09 12:46:00+00,-93.23778,44.98258,TMVP    ,483
2065,2021/02/06 21:01:00+00,-93.2835968,44.97399160000001,TFMV    ,271
2066,2021/02/09 14:19:00+00,-93.23069619,45.03059099,TMVP    ,276
2067,2021/02/09 17:15:00+00,-93.27771387,44.97050597,TMVP    ,5
2068,2021/02/09 20:37:00+00,-93.24588385,44.98386924,TFMV    ,93
2069,2021/02/09 18:19:00+00,-93.29575,44.94837,TFMV    ,51
2070,2021/02/09 10:18:00+00,-93.23077,45.00596,TMVP    ,27
2071,2021/02/10 09:26:00+00,-93.24062652,44.947468,TMVP    ,159
2072,2021/02/10 12:11:00+00,-93.27719799,44.96395785,TMVP    ,209
2073,2021/02/10 12:45:00+00,-93.27022,44.98291,THEFT   ,195
2074,2021/02/10 14:10:00+00,-93.222961,44.93868815,TMVP    ,423
2075,2021/02/10 14:34:00+00,-93.20892159,44.92431967,TMVP    ,244
2076,2021/02/10 16:19:00+00,-93.23931815,44.96637637,THEFT   ,434
2077,2021/02/10 16:59:00+00,-93.23289603,45.03250337,TMVP    ,276
2078,2021/02/10 17:26:00+00,-93.26129,44.9789,THEFT   ,445
2079,2021/01/16 18:57:00+00,-93.30447985,44.98879259,BURGD   ,278
2080,2021/01/16 17:32:00+00,-93.26509,44.92333,CSCR    ,336
2081,2021/01/17 01:34:00+00,-93.24281569,44.95914845,AUTOTH  ,488
2082,2021/01/17 14:29:00+00,-93.26263583,44.95194626,ROBPAG  ,174
2083,2021/01/16 22:23:00+00,-93.26263,44.94473,CARJCK  ,142
2084,2021/01/17 03:32:00+00,-93.27014082,44.93505560000001,BURGD   ,293
2085,2021/01/17 05:45:00+00,-93.2702482,44.9440737,BURGD   ,41
2086,2021/01/17 08:32:00+00,-93.26960769,44.9197048,CARJCK  ,287
2087,2021/01/17 08:04:00+00,-93.24228094,44.938634,AUTOTH  ,447
2088,2021/01/17 08:59:00+00,-93.25418333,44.96092952,TMVP    ,1
2089,2021/01/17 09:18:00+00,-93.29258139,45.00205048,TMVP    ,316
2090,2021/01/17 11:00:00+00,-93.21648789,44.90809461,AUTOTH  ,184
2091,2021/01/17 10:47:00+00,-93.27660134,44.95283819,THEFT   ,141
2092,2021/01/17 10:40:00+00,-93.25629147,44.95120513,AUTOTH  ,30
2093,2021/01/17 11:39:00+00,-93.23514707,44.94837171,THEFT   ,233
2094,2021/01/17 12:06:00+00,-93.27274189,44.96179589,THEFT   ,44
2095,2021/01/17 13:21:00+00,-93.2662832,44.92964938,THEFT   ,10
2096,2021/01/17 12:00:00+00,-93.29433,45.01313,ROBPAG  ,401
2097,2021/01/17 14:04:00+00,-93.24063836,44.97102187,DASLT2  ,456
2098,2021/01/17 15:25:00+00,-93.29573677,44.94880987,ROBPAG  ,51
2099,2021/01/17 14:00:00+00,-93.22790293,44.97366129,TFPER   ,68
2100,2021/01/17 15:10:00+00,-93.24118293,44.90072215,BURGD   ,420
2101,2021/01/17 16:30:00+00,-93.25919616,44.98950031,BURGD   ,405
2102,2021/01/17 16:30:00+00,-93.26664,44.99518,AUTOTH  ,342
2103,2021/01/17 17:36:00+00,-93.22883412,45.00363907,SHOPLF  ,84
2104,2021/01/17 17:58:00+00,-93.24031448,45.01861309,TMVP    ,149
2105,2021/01/17 19:56:00+00,-93.30001458,45.01318779,CSCR    ,73
2106,2021/01/17 19:28:00+00,-93.25691714,45.00524333,TMVP    ,246
2107,2021/01/17 20:51:00+00,-93.26514633,44.95463611,CSCR    ,79
2108,2021/01/17 19:33:00+00,-93.28023231,44.97354094,AUTOTH  ,371
2109,2021/01/17 19:36:00+00,-93.29313277,44.95643709,ROBPAG  ,18
2110,2021/01/17 21:21:00+00,-93.28814729,44.94382029,ROBPAG  ,347
2111,2021/01/17 20:32:00+00,-93.28539129,44.97915602,BURGD   ,235
2112,2021/01/17 20:39:00+00,-93.24732578,44.92781003,AUTOTH  ,96
2113,2021/01/17 22:20:00+00,-93.28952,45.00149,ROBPAG  ,125
2114,2021/01/17 23:07:00+00,-93.25119502,44.95285013,AUTOTH  ,60
2115,2021/01/17 23:51:00+00,-93.27042264,44.98760099,AUTOTH  ,195
2116,2021/01/17 23:32:00+00,-93.25249426,44.94921546,ASLT2   ,136
2117,2021/01/18 02:27:00+00,-93.25617,44.96745,ASLT4   ,151
2118,2021/01/18 06:19:00+00,-93.25204912,44.89793799,AUTOTH  ,323
2119,2021/01/18 06:43:00+00,-93.24987175,44.89794255,AUTOTH  ,323
2120,2021/01/18 07:49:00+00,-93.21697928,44.92060354,AUTOTH  ,380
2121,2021/01/15 08:16:00+00,-93.24099442,44.99780633,TMVP    ,36
2122,2021/01/15 13:33:00+00,-93.22154,44.97092,TMVP    ,29
2123,2021/01/15 13:51:00+00,-93.26645247,44.91701363,THFTSW  ,62
2124,2021/01/15 14:52:00+00,-93.29083789,44.9059924,TMVP    ,425
2125,2021/01/15 16:32:00+00,-93.2460605,44.92782938,TMVP    ,96
2126,2021/01/16 09:49:00+00,-93.23362691,44.90078489,TMVP    ,192
2127,2021/01/16 11:04:00+00,-93.23589727,44.91004587,TFMV    ,58
2128,2021/01/16 13:32:00+00,-93.29838599,44.9386021,THEFT   ,263
2129,2021/01/16 15:15:00+00,-93.29051347,44.96589657,TFMV    ,207
2130,2021/01/16 15:49:00+00,-93.23374831,44.98531447,TFMV    ,350
2131,2021/01/16 16:46:00+00,-93.22641659,44.91260326,TMVP    ,390
2132,2021/01/17 11:51:00+00,-93.23037773,44.98694969,BIKETF  ,50
2133,2021/01/17 13:12:00+00,-93.26265496,44.91339613,BIKETF  ,133
2134,2021/01/17 17:18:00+00,-93.2745023,44.97191314,THEFT   ,265
2135,2021/01/18 00:17:00+00,-93.26929,44.97821,TFMV    ,26
2136,2021/01/17 19:54:00+00,-93.27623838,44.98717165,TFMV    ,211
2137,2021/01/18 10:50:00+00,-93.32623258,44.9491968,BURGD   ,333
2138,2021/01/07 17:05:00+00,-93.21403395,44.92608696,TMVP    ,225
2139,2021/01/07 17:20:00+00,-93.26124094,44.99766081,TMVP    ,429
2140,2021/01/07 18:09:00+00,-93.27659023,44.9546312,TFMV    ,181
2141,2021/01/07 21:46:00+00,-93.2739977,44.97369869,THFTSW  ,457
2142,2021/01/08 10:30:00+00,-93.28828179,44.89873808,THEFT   ,280
2143,2021/01/08 17:02:00+00,-93.27386,44.97498,ROBPER  ,457
2144,2021/01/10 08:40:00+00,-93.26255,44.9627,ROBPER  ,203
2145,2021/01/11 08:55:00+00,-93.264651,45.01266984,TFMV    ,482
2146,2021/01/11 09:28:00+00,-93.30974033,45.03041468,TFMV    ,365
2147,2021/01/11 09:57:00+00,-93.29051347,44.96589657,BIKETF  ,207
2148,2021/01/11 10:09:00+00,-93.24954613,44.97751933,TMVP    ,156
2149,2021/01/11 10:09:00+00,-93.32635725,44.94503458,TFMV    ,169
2150,2021/01/11 11:20:00+00,-93.21531,44.92336,TMVP    ,380
2151,2021/01/11 11:23:00+00,-93.26268,44.94836,TMVP    ,467
2152,2021/01/11 11:35:00+00,-93.25756077,44.95101864,TFMV    ,30
2153,2021/01/11 11:57:00+00,-93.28291736,44.96179919,THFTSW  ,489
2154,2021/01/11 12:04:00+00,-93.26232438,45.0008978,TMVP    ,429
2155,2021/01/11 12:07:00+00,-93.31716066,45.01595997,THFTSW  ,443
2156,2021/01/11 12:24:00+00,-93.2830028,44.98705185,THEFT   ,395
2157,2021/01/11 12:54:00+00,-93.25097,44.9758,TFMV    ,156
2158,2021/01/09 14:24:00+00,-93.23890582,44.93862869,TFMV    ,447
2159,2021/01/11 15:28:00+00,-93.29739573,44.954203,TFMV    ,139
2160,2021/01/11 16:10:00+00,-93.28182613,44.92413384,TMVP    ,320
2161,2021/01/11 19:53:00+00,-93.30063047,45.00866827,BURGD   ,178
2162,2021/01/12 08:00:00+00,-93.30726325,45.03441431,TFMV    ,128
2163,2021/01/12 08:54:00+00,-93.30474172,44.8970099,BURGD   ,413
2164,2021/01/12 09:34:00+00,-93.27039647,45.00065106,BIKETF  ,309
2165,2021/01/12 10:27:00+00,-93.2323635,44.94684692,THEFT   ,233
2166,2021/01/12 10:43:00+00,-93.28574047,44.90364679,TMVP    ,8
2167,2021/01/12 11:12:00+00,-93.28551,44.95554,TMVP    ,42
2168,2021/01/12 12:10:00+00,-93.28601271,44.96798370000001,BIKETF  ,70
2169,2021/01/12 13:02:00+00,-93.28601271,44.96798370000001,BIKETF  ,70
2170,2021/01/11 08:00:00+00,-93.25792583,45.014068,AUTOTH  ,135
2171,2021/01/11 07:18:00+00,-93.24517564,45.02039456,TFMV    ,185
2172,2021/01/11 08:00:00+00,-93.28954459,44.92953144,TMVP    ,119
2173,2021/01/11 10:24:00+00,-93.24866,44.94293,ROBPAG  ,14
2174,2021/01/11 09:25:00+00,-93.262634,44.91520327,THEFT   ,133
2175,2021/01/11 12:00:00+00,-93.2468426,44.96244616,THEFT   ,161
2176,2021/01/11 11:29:00+00,-93.23647339,44.98076705,THEFT   ,19
2177,2021/01/11 12:00:00+00,-93.22055902,44.96552236,AUTOTH  ,308
2178,2021/01/11 12:00:00+00,-93.26910895,44.97622405,TFMV    ,26
2179,2021/01/11 12:01:00+00,-93.24724692,45.03032205,AUTOTH  ,75
2180,2021/01/11 13:31:00+00,-93.26034927,45.0140515,AUTOTH  ,284
2181,2021/01/11 12:16:00+00,-93.23021151,44.92688762,THEFT   ,105
2182,2021/01/11 12:31:00+00,-93.30319758,45.02132969,TMVP    ,286
2183,2021/01/11 14:22:00+00,-93.26637174,44.94047798,TMVP    ,412
2184,2021/01/11 17:42:00+00,-93.24679659,44.98618129,BURGD   ,404
2185,2021/01/11 15:50:00+00,-93.30866686,44.89563759,AUTOTH  ,413
2186,2021/01/11 16:30:00+00,-93.30019407,44.94836492,THEFT   ,290
2187,2021/01/11 18:38:00+00,-93.24095005,45.02854897,TFMV    ,270
2188,2021/01/11 19:34:00+00,-93.24823056,45.01496813,BURGD   ,327
2189,2021/01/11 18:05:00+00,-93.21501079,44.97089318,AUTOTH  ,245
2190,2021/01/11 18:24:00+00,-93.2857184,44.92411008,THEFT   ,255
2191,2021/01/11 22:40:00+00,-93.27143354,44.93143707,AUTOTH  ,312
2192,2021/01/11 20:30:00+00,-93.2880785,44.95099896,AUTOTH  ,304
2193,2021/01/11 22:13:00+00,-93.25183571,44.99871229,THEFT   ,231
2194,2021/01/11 18:44:00+00,-93.28925999,45.00862118,AUTOTH  ,137
2195,2021/01/11 19:30:00+00,-93.23586554,44.97924844,AUTOTH  ,19
2196,2021/01/11 19:07:00+00,-93.28698676,44.9277205,AUTOTH  ,189
2197,2021/01/11 22:31:00+00,-93.26520218,44.95014794,AUTOTH  ,398
2198,2021/01/11 23:06:00+00,-93.27148561,44.96179531,ROBPER  ,44
2199,2021/01/11 23:37:00+00,-93.26309276,45.00362716,CARJCK  ,349
2200,2021/01/12 01:00:00+00,-93.27726871,44.93592702,BURGD   ,97
2201,2021/01/12 04:21:00+00,-93.26108,44.97478,ASLT2   ,487
2202,2021/01/12 03:08:00+00,-93.2360749,44.98793115,AUTOTH  ,350
2203,2021/01/12 08:15:00+00,-93.30828599,45.02136805,ROBBIZ  ,441
2204,2021/01/12 09:50:00+00,-93.26516708,44.95284187,TFMV    ,360
2205,2021/02/08 13:33:00+00,-93.30541865,44.97978087,AUTOTH  ,210
2206,2021/02/12 20:20:00+00,-93.27094948,44.94835251,AUTOTH  ,288
2207,2021/02/13 01:47:00+00,-93.29957435,45.03230103,ASLT2   ,444
2208,2021/02/13 04:05:00+00,-93.30319758,45.02132969,THEFT   ,286
2209,2021/02/13 05:36:00+00,-93.30145972,44.94926119,ROBPAG  ,290
2210,2021/02/13 08:29:00+00,-93.26692911,44.97332711,AUTOTH  ,289
2211,2021/02/13 08:10:00+00,-93.26637174,44.94047798,AUTOTH  ,412
2212,2021/02/13 10:51:00+00,-93.29059849,44.95463972,TMVP    ,183
2213,2021/02/13 09:24:00+00,-93.30828599,45.02136805,DASLT2  ,441
2214,2021/02/13 09:40:00+00,-93.25499464,45.00198766,ROBPER  ,394
2215,2021/02/13 10:04:00+00,-93.21895897,44.92423283,AUTOTH  ,81
2216,2021/02/13 10:10:00+00,-93.25112495,44.92778627,AUTOTH  ,226
2217,2021/02/13 11:37:00+00,-93.28218485,44.94835457,AUTOTH  ,32
2218,2021/02/13 15:30:00+00,-93.25618899,44.92963181,TFMV    ,46
2219,2021/02/13 12:45:00+00,-93.27660134,44.95283819,TFPER   ,141
2220,2021/02/13 11:34:00+00,-93.22762253,44.93684673,TMVP    ,86
2221,2021/02/13 13:21:00+00,-93.23717256,45.00868934,AUTOTH  ,208
2222,2021/02/13 14:00:00+00,-93.25499464,45.00198766,AUTOTH  ,394
2223,2021/02/13 13:54:00+00,-93.30569264,44.99808763,AUTOTH  ,367
2224,2021/02/13 14:04:00+00,-93.26548539,44.99618361,AUTOTH  ,342
2225,2021/02/13 15:14:00+00,-93.2778161,44.96938053,TFPER   ,5
2226,2021/02/13 15:44:00+00,-93.2243768,44.90116924,TFMV    ,414
2227,2021/02/13 15:43:00+00,-93.27028239,44.94582064,AUTOTH  ,288
2228,2021/02/13 16:06:00+00,-93.28834196,44.89331211,TMVP    ,87
2229,2021/02/13 18:21:00+00,-93.31462,45.02047,ROBBIZ  ,131
2230,2021/02/13 17:54:00+00,-93.28917459,44.96892313,TFMV    ,207
2231,2021/02/13 18:02:00+00,-93.26516708,44.95284187,AUTOTH  ,360
2232,2021/02/13 20:10:00+00,-93.22146297,44.97217803,AUTOTH  ,200
2233,2021/02/13 18:30:00+00,-93.25244421,44.95464095,AUTOTH  ,60
2234,2021/02/13 22:21:00+00,-93.30571,45.01503,ROBPAG  ,164
2235,2021/02/13 19:43:00+00,-93.23647339,44.98076705,AUTOTH  ,19
2236,2021/02/13 23:02:00+00,-93.26860772,44.97791736,DASLT2  ,26
2237,2021/02/13 23:28:00+00,-93.27351637,44.97743954,THEFT   ,358
2238,2021/02/13 23:21:00+00,-93.24995453,44.94921965,AUTOTH  ,348
2239,2021/02/14 02:01:00+00,-93.27660134,44.95283819,TMVP    ,141
2240,2021/02/14 05:47:00+00,-93.24988942,44.95643511,DASTR   ,354
2241,2021/02/14 06:35:00+00,-93.30086095,44.94566381,AUTOTH  ,290
2242,2021/02/14 05:59:00+00,-93.28313876,44.91526814,BURGD   ,143
2243,2021/02/14 06:19:00+00,-93.28387687,44.89236543,AUTOTH  ,464
2244,2021/02/12 12:22:00+00,-93.21415362,44.91841762,THEFT   ,243
2245,2021/02/12 13:37:00+00,-93.30087422,44.94394027,TMVP    ,134
2246,2021/02/12 14:02:00+00,-93.23612886,44.98579912,THEFT   ,350
2247,2021/02/12 16:01:00+00,-93.29878484,44.95465162,BIKETF  ,139
2248,2021/02/12 16:15:00+00,-93.2392374,44.98765851,TMVP    ,117
2249,2021/02/12 16:44:00+00,-93.31588751,45.01776309,THFTSW  ,131
2250,2021/02/12 17:01:00+00,-93.21658156,44.97280959,TFMV    ,245
2251,2021/02/19 23:56:00+00,-93.27781232,44.96471066,ASLT4   ,209
2252,2021/02/14 08:00:00+00,-93.28834196,44.89331211,BURGB   ,87
2253,2021/02/18 13:00:00+00,-93.26510066,44.96849242,TFMV    ,47
2254,2021/02/18 19:11:00+00,-93.27668,45.03241,BURGD   ,372
2255,2021/02/19 05:53:00+00,-93.29411,45.0015,ASLT2   ,316
2256,2021/02/19 08:00:00+00,-93.24740736,44.94922115,AUTOTH  ,338
2257,2021/02/19 08:00:00+00,-93.22639285,44.96497015,AUTOTH  ,177
2258,2021/02/19 08:20:00+00,-93.29181878,44.99523358,AUTOTH  ,94
2259,2021/02/19 09:17:00+00,-93.26157282,45.0058066,AUTOTH  ,349
2260,2021/02/19 09:37:00+00,-93.23536605,44.96275943,THEFT   ,341
2261,2021/02/19 09:33:00+00,-93.24611332,44.94565003,TFMV    ,494
2262,2021/02/19 11:06:00+00,-93.25836413,44.97245742,TFMV    ,65
2263,2021/02/19 10:53:00+00,-93.24168474,44.9880102,TMVP    ,117
2264,2021/02/20 00:48:00+00,-93.26823926,44.93777062,CSCR    ,412
2265,2021/02/19 14:00:00+00,-93.27793241,44.94579493,THEFT   ,285
2266,2021/02/19 12:00:00+00,-93.27365,44.9788,AUTOTH  ,262
2267,2021/02/19 14:22:00+00,-93.31617297,45.03236166,AUTOTH  ,52
2268,2021/02/19 14:07:00+00,-93.26198652,44.91610477,THEFT   ,133
2269,2021/02/19 13:55:00+00,-93.28804629,45.03043072,THEFT   ,268
2270,2021/02/19 14:59:00+00,-93.23180475,45.03149966,AUTOTH  ,276
2271,2021/02/19 15:09:00+00,-93.32140577,44.91335071,TMVP    ,251
2272,2021/02/19 16:36:00+00,-93.27810374,44.89673892,AUTOTH  ,45
2273,2021/02/19 16:16:00+00,-93.24736969,45.00840641,THEFT   ,252
2274,2021/02/19 18:55:00+00,-93.27969,44.94834,TFMV    ,370
2275,2021/02/19 18:19:00+00,-93.28818308,44.9404054,AUTOTH  ,301
2276,2021/02/19 18:16:00+00,-93.27781232,44.96471066,ROBPAG  ,209
2277,2021/02/19 19:29:00+00,-93.29307,45.01854,ROBPER  ,13
2278,2021/02/19 22:21:00+00,-93.25781317,44.96798747,DASTR   ,151
2279,2021/02/19 20:00:00+00,-93.23361,44.98093,ASLT2   ,212
2280,2021/02/19 21:44:00+00,-93.28929,45.01492,ROBPAG  ,205
2281,2021/02/19 22:43:00+00,-93.26902,44.98377,AUTOTH  ,195
2282,2021/02/19 22:00:00+00,-93.30064578,45.01589753,DASLT2  ,242
2283,2021/02/20 00:06:00+00,-93.22281915,44.99374165,ASLT2   ,366
2284,2021/02/19 23:13:00+00,-93.25497084,44.95644126,AUTOTH  ,259
2285,2021/02/20 00:55:00+00,-93.26638417,44.96521177,ROBPAG  ,410
2286,2021/02/20 00:15:00+00,-93.26158,45.01,ROBPAG  ,17
2287,2021/02/20 03:09:00+00,-93.27968211,44.94954085,AUTOTH  ,370
2288,2021/02/20 04:21:00+00,-93.26502641,44.97120688,DASTR   ,126
2289,2021/02/20 06:43:00+00,-93.2781055,44.8949328,AUTOTH  ,45
2290,2021/02/20 05:29:00+00,-93.24730493,44.91708716,AUTOTH  ,385
2291,2021/02/20 08:31:00+00,-93.24324013,44.98605373,TMVP    ,404
2292,2021/02/18 17:40:00+00,-93.29759033,44.95554585,TMVP    ,139
2293,2021/02/19 09:28:00+00,-93.26633435,44.92423258,TMVP    ,115
2294,2021/01/15 14:00:00+00,-93.29255390000002,44.94836154,CSCR    ,331
2295,2021/01/19 11:00:00+00,-93.31332375,45.00331944,TMVP    ,454
2296,2021/01/19 12:30:00+00,-93.28398089,44.96799446,TFMV    ,362
2297,2021/01/19 15:00:00+00,-93.29105041,45.00204081,CSCR    ,125
2298,2021/01/20 00:16:00+00,-93.25618694,44.93143249,ROBPAG  ,46
2299,2021/01/20 11:45:00+00,-93.30427637,45.05027957,BURGD   ,364
2300,2021/01/20 10:13:00+00,-93.25059333,44.94836761,TMVP    ,348
2301,2021/01/20 10:19:00+00,-93.22055902,44.96552236,AUTOTH  ,308
2302,2021/01/20 11:15:00+00,-93.28765614,45.03771565,TMVP    ,272
2303,2021/01/20 11:37:00+00,-93.29322627,45.03250300000001,TMVP    ,150
2304,2021/01/20 12:09:00+00,-93.26009408,44.94563808,TFMV    ,431
2305,2021/01/20 12:00:00+00,-93.26766409,44.95823502,AUTOTH  ,188
2306,2021/01/20 13:26:00+00,-93.31331888,45.00512587,TMVP    ,158
2307,2021/01/20 13:00:00+00,-93.28008435,44.96879045,THEFT   ,317
2308,2021/01/20 15:00:00+00,-93.24828175,44.97332700000001,THEFT   ,256
2309,2021/01/20 14:00:00+00,-93.30958986,45.02318304,TFPER   ,441
2310,2021/01/20 14:49:00+00,-93.21710593,44.984921,AUTOTH  ,12
2311,2021/01/20 14:20:00+00,-93.30885164,44.99876965,THEFT   ,367
2312,2021/01/20 15:31:00+00,-93.30699,44.9897,DASLT2  ,498
2313,2021/01/20 17:00:00+00,-93.25244421,44.95464095,THEFT   ,60
2314,2021/01/20 17:59:00+00,-93.29077,44.93588,AUTOTH  ,176
2315,2021/01/21 01:19:00+00,-93.24674876,44.98873854,TFMV    ,216
2316,2021/01/21 01:08:00+00,-93.24556088,45.01267106,THFTSW  ,6
2317,2021/01/20 23:30:00+00,-93.23807829,44.94475963,ROBPAG  ,353
2318,2021/01/20 23:24:00+00,-93.2344821,44.97868889,THEFT   ,435
2319,2021/01/21 00:15:00+00,-93.23148496,44.95647287,TMVP    ,432
2320,2021/01/21 00:33:00+00,-93.25274837,44.98595859,BURGD   ,319
2321,2021/01/21 01:44:00+00,-93.26897652,44.9440796,ASLT2   ,340
2322,2021/01/21 02:21:00+00,-93.25240008,44.9188021,ASLT3   ,112
2323,2021/01/21 03:30:00+00,-93.31460791,45.00849126,DASLT2  ,400
2324,2021/01/20 10:27:00+00,-93.27188308,44.98006470000001,THEFT   ,262
2325,2021/01/20 10:38:00+00,-93.25752,44.95553,TFMV    ,356
2326,2021/01/20 11:23:00+00,-93.27811309,44.89153293,THEFT   ,283
2327,2021/01/20 11:55:00+00,-93.28823949,44.90029084,THEFT   ,280
2328,2021/01/20 13:22:00+00,-93.2930646,45.01268765,TFMV    ,401
2329,2021/01/20 13:34:00+00,-93.25374059,44.90616971,TFMV    ,132
2330,2021/01/20 14:05:00+00,-93.30327,45.00074,TFMV    ,302
2331,2021/01/20 14:07:00+00,-93.27023037,44.97929512,THFTSW  ,26
2332,2021/01/20 14:53:00+00,-93.29717671,44.99360782,THEFT   ,168
2333,2021/01/20 15:08:00+00,-93.24797795,45.00226998,THEFT   ,148
2334,2021/01/20 15:13:00+00,-93.31389898,44.95032034,THEFT   ,343
2335,2021/01/20 16:52:00+00,-93.27237593,44.97563254,SHOPLF  ,88
2336,2021/01/20 16:56:00+00,-93.25749066,44.9386511,TFMV    ,180
2337,2021/01/20 17:11:00+00,-93.28051558,44.92776192,THEFT   ,320
2338,2021/01/20 17:17:00+00,-93.2626,44.91971,ROBPER  ,477
2339,2021/01/20 20:22:00+00,-93.29443595,44.95098959,THEFT   ,419
2340,2021/01/20 21:06:00+00,-93.22077,44.97191,TMVP    ,200
2341,2021/01/20 23:07:00+00,-93.30949,45.00783,TMVP    ,28
2342,2021/01/21 00:19:00+00,-93.32247,44.94587,TFMV    ,169
2343,2021/01/12 22:12:00+00,-93.29316318,44.95284592,TMVP    ,183
2344,2021/02/24 05:28:00+00,-93.27351637,44.97743954,ASLT2   ,358
2345,2021/02/25 07:00:00+00,-93.28181993,44.92594494,TMVP    ,320
2346,2021/02/25 09:38:00+00,-93.22566342,44.95107477,TMVP    ,458
2347,2021/02/25 12:00:00+00,-93.26510627,44.96332371,THEFT   ,410
2348,2021/02/25 13:11:00+00,-93.23840184,45.02856274,TMVP    ,270
2349,2021/02/25 14:46:00+00,-93.31241618,45.04394393,TFMV    ,334
2350,2021/02/25 13:29:00+00,-93.20503817,44.90630202,CSCR    ,145
