X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2589246143704,44.9609121386386,0010XX 22ND ST E,MP202134635         ,3     ,2021/02/19 00:00:00+00,1518,2021/02/17 00:00:00+00,2021/02/19 15:18:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/24 00:00:00+00,16495.0,-93.2589253,44.96091759,-10381536,5615370,Ventura Village,2021/02/25 00:00:00+00,2021/02/26 07:52:07+00,596
-93.2918209200749,45.000244641045505,0009XX BROADWAY AVE W,MP202134985         ,4     ,2021/02/19 00:00:00+00,3,2021/02/19 00:00:00+00,2021/02/19 00:03:00+00,3,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/20 00:00:00+00,15075.0,-93.29182119,45.00024507,-10385198,5621560,Hawthorne,2021/02/25 00:00:00+00,2021/02/26 07:52:07+00,597
-93.21528445786791,44.951065260778506,0028XX 40TH AVE S,MP202137165         ,3     ,2021/02/22 00:00:00+00,717,2021/02/21 00:00:00+00,2021/02/22 07:17:00+00,2200,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/02/25 00:00:00+00,11875.0,-93.21528606,44.95106526,-10376678,5613821,Cooper,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,598
-93.28654780935709,45.0257423299894,,MP202138248         ,4     ,2021/02/23 00:00:00+00,1727,2021/02/22 00:00:00+00,2021/02/23 17:27:00+00,730,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,,-93.28655,45.02574,-10384611,5625575,Webber - Camden,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,599
-93.2677550536133,44.9483505564274,,MP202138608         ,3     ,2021/02/24 00:00:00+00,230,2021/02/24 00:00:00+00,2021/02/24 02:30:00+00,130,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/24 00:00:00+00,,-93.26776,44.94835,-10382519,5613394,Phillips West,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,600
-93.2486748369786,44.9456484398213,0031XX 18TH AVE S,MP202138646         ,3     ,2021/02/24 00:00:00+00,518,2021/02/24 00:00:00+00,2021/02/24 05:18:00+00,420,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,22415.0,-93.24867734,44.94565083,-10380395,5612969,Powderhorn Park,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,601
-93.24486598017391,44.9470408404985,0030XX 19TH AVE S,MP202138668         ,3     ,2021/02/24 00:00:00+00,625,2021/02/23 00:00:00+00,2021/02/24 06:25:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,11019.0,-93.24486821,44.9470436,-10379971,5613188,Corcoran,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,602
-93.2359187599441,44.965297873376294,0025XX 8TH ST S,MP202138672         ,1     ,2021/02/24 00:00:00+00,813,2021/02/23 00:00:00+00,2021/02/24 08:13:00+00,1930,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,15348.0,-93.23592519,44.96530353,-10378975,5616060,Cedar Riverside,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,603
-93.281292664945,44.956424358676,0025XX PILLSBURY AVE ,MP202138678         ,5     ,2021/02/24 00:00:00+00,825,2021/02/23 00:00:00+00,2021/02/24 08:25:00+00,1900,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,17057.0,-93.2812965,44.9564296,-10384026,5614664,Whittier,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,604
-93.27456428346692,44.975288469168795,00005X 9TH ST S,MP202138695         ,1     ,2021/02/24 00:00:00+00,800,2021/02/24 00:00:00+00,2021/02/24 08:00:00+00,755,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,19564.0,-93.27456670000001,44.97529036,-10383277,5617632,Downtown West,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,605
-93.2879851138117,44.9996793083725,0007XX BROADWAY AVE W,MP202138748         ,4     ,2021/02/24 00:00:00+00,1000,2021/02/24 00:00:00+00,2021/02/24 10:00:00+00,1000,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/24 00:00:00+00,16689.0,-93.28798909999999,44.99968546,-10384771,5621471,Hawthorne,2021/02/25 00:00:00+00,2021/02/26 07:52:07+00,606
-93.27780720164259,44.96937821242129,0013XX NICOLLET AVE ,MP202138764         ,1     ,2021/02/24 00:00:00+00,1331,2021/02/23 00:00:00+00,2021/02/24 13:31:00+00,1900,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/02/25 00:00:00+00,16712.0,-93.2778161,44.96938053,-10383638,5616702,Loring Park,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,607
-93.3133355711295,44.996071211151104,0016XX THOMAS AVE N,MP202138841         ,4     ,2021/02/24 00:00:00+00,1400,2021/02/24 00:00:00+00,2021/02/24 14:00:00+00,1312,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,14779.0,-93.31334064,44.99607737,-10387593,5620903,Willard - Hay,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,608
-93.24309629906419,44.9160948799535,0020XX EAST MINNEHAHA PKWY ,MP202138851         ,3     ,2021/02/24 00:00:00+00,1323,2021/02/24 00:00:00+00,2021/02/24 13:23:00+00,1310,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,18419.0,-93.24310345,44.91609593,-10379774,5608322,Keewaydin,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,609
-93.2676742052377,44.9546253341636,0026XX PORTLAND AVE ,MP202138888         ,3     ,2021/02/24 00:00:00+00,1649,2021/02/23 00:00:00+00,2021/02/24 16:49:00+00,600,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,16977.0,-93.26768105,44.95462876,-10382510,5614381,Phillips West,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,610
-93.2523938622549,44.9332107056686,0038XX BLOOMINGTON AVE ,MP202138911         ,3     ,2021/02/24 00:00:00+00,1455,2021/02/09 00:00:00+00,2021/02/24 14:55:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,18809.0,-93.25239436,44.93321661,-10380809,5611013,Bancroft,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,611
-93.31927343515751,45.0410672318293,0047XX XERXES AVE N,MP202138916         ,4     ,2021/02/24 00:00:00+00,1820,2021/02/24 00:00:00+00,2021/02/24 18:20:00+00,1434,BURGD   ,BURGLARY OF DWELLING          ,6.0,2021/02/25 00:00:00+00,10096.0,-93.31928241,45.04106828,-10388254,5627989,Victory,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,612
-93.29935778530859,45.0016992354283,0015XX 22ND AVE N,MP202138925         ,4     ,2021/02/24 00:00:00+00,1450,2021/01/08 00:00:00+00,2021/02/24 14:50:00+00,1730,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,22274.0,-93.29936426,45.00170272,-10386037,5621789,Jordan,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,613
-93.2288310523524,45.003636519944,0016XX NEW BRIGHTON BLVD ,MP202138934         ,2     ,2021/02/24 00:00:00+00,1552,2021/02/23 00:00:00+00,2021/02/24 15:52:00+00,2100,THEFT   ,OTHER THEFT                   ,7.0,2021/02/25 00:00:00+00,21511.0,-93.22883412,45.00363907,-10378186,5622094,Northeast Park,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,614
-93.27209391643558,44.9993680554188,00003X 13TH AVE NE,MP202138938         ,2     ,2021/02/24 00:00:00+00,1601,2021/02/24 00:00:00+00,2021/02/24 16:01:00+00,1420,TBLDG   ,THEFT FROM BUILDING           ,7.0,2021/02/25 00:00:00+00,14378.0,-93.27210247,44.99937132,-10383002,5621422,Sheridan,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,615
-93.2675484410979,44.935061275368795,0037XX PORTLAND AVE ,MP202138943         ,3     ,2021/02/24 00:00:00+00,1530,2021/02/23 00:00:00+00,2021/02/24 15:30:00+00,1000,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,13456.0,-93.26755214,44.93506544,-10382496,5611304,Central,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,616
-93.2531394639407,44.9483632719695,0015XX LAKE ST E,MP202138962         ,3     ,2021/02/24 00:00:00+00,1610,2021/02/24 00:00:00+00,2021/02/24 16:10:00+00,1540,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/02/25 00:00:00+00,20184.0,-93.25314102,44.94836708,-10380892,5613396,Midtown Phillips,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,617
-93.31053282744308,45.005351438457204,0024XX BROADWAY AVE W,MP202138976         ,4     ,2021/02/24 00:00:00+00,1649,2021/02/23 00:00:00+00,2021/02/24 16:49:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,17545.0,-93.31053496,45.00535671,-10387281,5622364,Willard - Hay,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,618
-93.2714650957367,44.938654135593794,0035XX CLINTON AVE ,MP202138980         ,3     ,2021/02/24 00:00:00+00,1620,2021/02/24 00:00:00+00,2021/02/24 16:20:00+00,1215,THEFT   ,OTHER THEFT                   ,7.0,2021/02/25 00:00:00+00,12404.0,-93.27147198,44.93865924,-10382932,5611869,Central,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,619
-93.314611178833,44.9960839161174,0016XX UPTON AVE N,MP202138986         ,4     ,2021/02/24 00:00:00+00,1818,2021/02/23 00:00:00+00,2021/02/24 18:18:00+00,0,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,14782.0,-93.31462014,44.99608711,-10387735,5620905,Willard - Hay,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,620
-93.2842930379939,44.9474795350847,0030XX GRAND AVE S,MP202138990         ,5     ,2021/02/24 00:00:00+00,1918,2021/02/24 00:00:00+00,2021/02/24 19:18:00+00,1600,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/25 00:00:00+00,14078.0,-93.28429809999999,44.94748065,-10384360,5613257,Lyndale,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,621
-93.2610895542051,44.96136343986179,0021XX ELLIOT AVE ,MP202139005         ,3     ,2021/02/25 00:00:00+00,12,2021/02/24 00:00:00+00,2021/02/25 00:12:00+00,1635,ROBPAG  ,ROBBERY PER AGG               ,4.0,2021/02/25 00:00:00+00,16484.0,-93.26109707,44.96136352,-10381777,5615441,Ventura Village,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,622
-93.29438111863459,44.959119611405896,0024XX EMERSON AVE S,MP202139011         ,5     ,2021/02/24 00:00:00+00,1903,2021/02/24 00:00:00+00,2021/02/24 19:03:00+00,1610,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/25 00:00:00+00,25515.0,-93.29438258,44.95912149,-10385483,5615088,East Isles,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,623
-93.28413134124278,45.013093338860294,0003XX LOWRY AVE N,MP202139029         ,4     ,2021/02/24 00:00:00+00,1711,2021/02/23 00:00:00+00,2021/02/24 17:11:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,14883.0,-93.28413789,45.013094200000005,-10384342,5623583,Hawthorne,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,624
-93.2574423941516,44.9350421976349,0037XX 12TH AVE S,MP202139053         ,3     ,2021/02/24 00:00:00+00,1747,2021/02/24 00:00:00+00,2021/02/24 17:47:00+00,1747,DASLT2  ,2ND DEG DOMES ASLT            ,5.0,2021/02/25 00:00:00+00,12089.0,-93.25745051,44.9350435,-10381371,5611301,Powderhorn Park,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,625
-93.2191292472839,44.938717724015596,0035XX 37TH AVE S,MP202139068         ,3     ,2021/02/24 00:00:00+00,1830,2021/02/24 00:00:00+00,2021/02/24 18:30:00+00,1339,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,12460.0,-93.21913098,44.93871896,-10377106,5611879,Howe,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,626
-93.2610715878995,44.9627046098695,,MP202139127         ,3     ,2021/02/24 00:00:00+00,1954,2021/02/24 00:00:00+00,2021/02/24 19:54:00+00,1530,THEFT   ,OTHER THEFT                   ,7.0,2021/02/25 00:00:00+00,,-93.26108,44.962709999999994,-10381775,5615652,Ventura Village,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,627
-93.28301743029051,44.947473177216104,0030XX PLEASANT AVE ,MP202139146         ,5     ,2021/02/24 00:00:00+00,1954,2021/02/23 00:00:00+00,2021/02/24 19:54:00+00,2200,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,11376.0,-93.28302135,44.94747481,-10384218,5613256,Lyndale,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,628
-93.23231651565479,44.904420628927,0054XX 28TH AVE S,MP202139164         ,3     ,2021/02/25 00:00:00+00,113,2021/02/24 00:00:00+00,2021/02/25 01:13:00+00,1900,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/25 00:00:00+00,13388.0,-93.23232234,44.90442665,-10378574,5606487,Wenonah,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,629
-93.26255380811831,44.9626982536875,,MP202139203         ,3     ,2021/02/24 00:00:00+00,2214,2021/02/24 00:00:00+00,2021/02/24 22:14:00+00,2104,ASLT2   ,ASSLT W/DNGRS WEAPON          ,5.0,2021/02/24 00:00:00+00,,-93.26255,44.9627,-10381940,5615651,Ventura Village,2021/02/25 00:00:00+00,2021/02/26 07:52:07+00,630
-93.2476148249433,44.9703760081742,0016XX 4TH ST S,MP202139221         ,1     ,2021/02/24 00:00:00+00,2239,2021/02/24 00:00:00+00,2021/02/24 22:39:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,20033.0,-93.24762249999999,44.97037639,-10380277,5616859,Cedar Riverside,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,631
-93.2778161847954,44.967891019656804,0014XX NICOLLET AVE ,MP202139314         ,1     ,2021/02/24 00:00:00+00,2356,2021/02/24 00:00:00+00,2021/02/24 23:56:00+00,2356,ROBPER  ,ROBBERY OF PERSON             ,4.0,2021/02/25 00:00:00+00,25134.0,-93.2778163,44.96789104,-10383639,5616468,Loring Park,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,632
-93.314611178833,44.9979006972911,0018XX UPTON AVE N,MP202139361         ,4     ,2021/02/25 00:00:00+00,218,2021/02/24 00:00:00+00,2021/02/25 02:18:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,17565.0,-93.31461932,44.99790677,-10387735,5621191,Willard - Hay,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,633
-93.25611288753109,44.9627173222314,0013XX FRANKLIN AVE E,MP202139425         ,3     ,2021/02/25 00:00:00+00,530,2021/02/25 00:00:00+00,2021/02/25 05:30:00+00,516,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/02/25 00:00:00+00,21481.0,-93.25611556,44.96272054,-10381223,5615654,Ventura Village,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,634
-93.29837862164891,44.9385969059539,0035XX HENNEPIN AVE ,MP202139427         ,5     ,2021/02/25 00:00:00+00,546,2021/02/24 00:00:00+00,2021/02/25 05:46:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,11756.0,-93.29838599,44.938602100000004,-10385928,5611860,CARAG,2021/02/26 00:00:00+00,2021/02/27 07:00:40+00,635
-93.27022542064459,44.92059853468639,0045XX 4TH AVE S,MP202139439         ,3     ,2021/02/25 00:00:00+00,607,2021/02/25 00:00:00+00,2021/02/25 06:07:00+00,558,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,14324.0,-93.27023285,44.92060378,-10382794,5609030,Regina,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,636
-93.2540916781418,44.893692224119995,0060XX 15TH AVE S,MP202139461         ,3     ,2021/02/25 00:00:00+00,720,2021/02/25 00:00:00+00,2021/02/25 07:20:00+00,645,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,21033.0,-93.25409474,44.89369393,-10380998,5604801,Diamond Lake,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,637
-93.2263427190154,44.951974371942995,0031XX 28TH ST E,MP202139462         ,3     ,2021/02/25 00:00:00+00,815,2021/02/24 00:00:00+00,2021/02/25 08:15:00+00,800,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,11245.0,-93.22634417,44.95197687,-10377909,5613964,Longfellow,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,638
-93.24986061315359,44.9277858398923,0041XX 17TH AVE S,MP202139495         ,3     ,2021/02/25 00:00:00+00,915,2021/02/24 00:00:00+00,2021/02/25 09:15:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,12018.0,-93.24986439,44.92778685,-10380527,5610160,Bancroft,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,639
-93.24977078162519,45.003788959224,0015XX JACKSON ST NE,MP202139524         ,2     ,2021/02/25 00:00:00+00,1006,2021/02/24 00:00:00+00,2021/02/25 10:06:00+00,130,BURGB   ,BURGLARY OF BUSINESS          ,6.0,2021/02/25 00:00:00+00,15453.0,-93.24977327,45.00379213,-10380517,5622118,Logan Park,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,640
-93.2776005891272,44.9881618229986,0007XX WASHINGTON AVE N,MP202139573         ,1     ,2021/02/25 00:00:00+00,1120,2021/02/24 00:00:00+00,2021/02/25 11:20:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,8.0,2021/02/25 00:00:00+00,14827.0,-93.27760082,44.98816666,-10383615,5619658,North Loop,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,641
-93.29635741225971,44.9492533529204,0013XX LAGOON AVE ,MP202139585         ,5     ,2021/02/25 00:00:00+00,1230,2021/02/22 00:00:00+00,2021/02/25 12:30:00+00,1800,CSCR    ,CSC - PENETRATE WITH OBJECT   ,3.0,2021/02/25 00:00:00+00,19775.0,-93.29636314,44.94925537,-10385703,5613536,Lowry Hill East,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,642
-93.28934156989071,44.9528453250762,0027XX ALDRICH AVE S,MP202139730         ,5     ,2021/02/25 00:00:00+00,1755,2021/02/25 00:00:00+00,2021/02/25 17:55:00+00,1755,MURDR   ,MURDER (GENERAL)              ,1.0,2021/02/25 00:00:00+00,16083.0,-93.28934307,44.95284788,-10384922,5614101,Lowry Hill East,2021/03/03 00:00:00+00,2021/03/04 07:00:17+00,643
-93.29322229191808,45.032497473518,0042XX DUPONT AVE N,MP202139859         ,4     ,2021/02/25 00:00:00+00,1730,2021/02/08 00:00:00+00,2021/02/25 17:30:00+00,2130,DASLT2  ,2ND DEG DOMES ASLT            ,5.0,2021/02/25 00:00:00+00,18726.0,-93.29322627,45.032503000000005,-10385354,5626639,Webber - Camden,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,644
-93.2893505530435,44.9500353412226,,MP2021701311        ,5     ,2021/02/23 00:00:00+00,1049,2021/02/21 00:00:00+00,2021/02/23 10:49:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,,-93.28935,44.95004,-10384923,5613659,Lowry Hill East,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,645
-93.27376478286399,44.976216260612404,00002X 8TH ST S,MP2021701316        ,1     ,2021/02/23 00:00:00+00,1327,2021/02/20 00:00:00+00,2021/02/23 13:27:00+00,1000,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,17634.0,-93.27377326,44.97622224,-10383188,5617778,Downtown West,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,646
-93.24822567933649,44.9893244761938,0003XX 7TH ST SE,MP2021701318        ,2     ,2021/02/23 00:00:00+00,1330,2021/02/21 00:00:00+00,2021/02/23 13:30:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,14790.0,-93.24822829,44.98932847,-10380345,5619841,Marcy Holmes,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,647
-93.270656611981,44.9787898500835,,MP2021701320        ,1     ,2021/02/23 00:00:00+00,1425,2021/02/19 00:00:00+00,2021/02/23 14:25:00+00,2100,THEFT   ,OTHER THEFT                   ,7.0,2021/02/25 00:00:00+00,,-93.27065999999999,44.978790000000004,-10382842,5618183,Downtown West,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,648
-93.31821342312229,44.912436990999296,0030XX 50TH ST W,MP2021701325        ,5     ,2021/02/23 00:00:00+00,1622,2021/02/23 00:00:00+00,2021/02/23 16:22:00+00,1610,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,14750.0,-93.31822014,44.91244302,-10388136,5607747,Fulton,2021/02/26 00:00:00+00,2021/02/27 07:00:40+00,649
-93.2501121414332,44.9881364095506,0005XX 3RD AVE SE,MP2021701328        ,2     ,2021/02/23 00:00:00+00,1800,2021/02/21 00:00:00+00,2021/02/23 18:00:00+00,2230,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,17624.0,-93.25011429999999,44.98813929,-10380555,5619654,Marcy Holmes,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,650
-93.2351462087998,44.9483696297395,0025XX LAKE ST E,MP2021701330        ,3     ,2021/02/23 00:00:00+00,2107,2021/02/23 00:00:00+00,2021/02/23 21:07:00+00,1700,THEFT   ,OTHER THEFT                   ,7.0,2021/02/25 00:00:00+00,19097.0,-93.23514707,44.94837171,-10378889,5613397,Longfellow,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,651
-93.235191124564,44.9713356552295,0003XX EAST RIVER PKWY ,MP2021701331        ,2     ,2021/02/24 00:00:00+00,828,2021/02/19 00:00:00+00,2021/02/24 08:28:00+00,1430,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,25944.0,-93.23519596,44.97133899,-10378894,5617010,University of Minnesota,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,652
-93.2894044519606,44.94566751403129,0031XX ALDRICH AVE S,MP2021701333        ,5     ,2021/02/24 00:00:00+00,843,2021/02/19 00:00:00+00,2021/02/24 08:43:00+00,1230,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,11396.0,-93.28941139,44.94567322,-10384929,5612972,CARAG,2021/02/26 00:00:00+00,2021/02/27 07:00:40+00,653
-93.27250714146629,44.974386082269106,,MP2021701334        ,1     ,2021/02/24 00:00:00+00,851,2021/02/23 00:00:00+00,2021/02/24 08:51:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,7.0,2021/02/25 00:00:00+00,,-93.27251,44.97439,-10383048,5617490,Downtown West,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,654
-93.24865687067292,44.97081452438379,0015XX 4TH ST S,MP2021701337        ,1     ,2021/02/24 00:00:00+00,1034,2021/02/21 00:00:00+00,2021/02/24 10:34:00+00,1000,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,20034.0,-93.24865948,44.97081881,-10380393,5616928,Cedar Riverside,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,655
-93.24734533035809,45.0115183692617,0023XX CENTRAL AVE NE,MP2021701345        ,2     ,2021/02/24 00:00:00+00,1734,2021/02/22 00:00:00+00,2021/02/24 17:34:00+00,1418,THEFT   ,OTHER THEFT                   ,7.0,2021/02/25 00:00:00+00,19574.0,-93.24735079999999,45.011523100000005,-10380247,5623335,Windom Park,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,656
-93.22478863357391,44.973604425801604,0009XX WASHINGTON AVE SE,MP2021701347        ,2     ,2021/02/24 00:00:00+00,1903,2021/02/23 00:00:00+00,2021/02/24 19:03:00+00,1630,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,22801.0,-93.22479655,44.97360851,-10377736,5617367,Prospect Park - East River Road,2021/02/26 00:00:00+00,2021/02/27 07:00:40+00,657
-93.26691063724621,45.0019787165823,0001XX 14TH AVE NE,MP2021701351        ,2     ,2021/02/25 00:00:00+00,756,2021/02/24 00:00:00+00,2021/02/25 07:56:00+00,2100,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,21515.0,-93.26691212,45.00198497,-10382425,5621833,Sheridan,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,658
-93.2940397588266,45.04479308935021,0049XX DUPONT AVE N,MP2021701352        ,4     ,2021/02/23 00:00:00+00,1450,2021/02/23 00:00:00+00,2021/02/23 14:50:00+00,200,TMVP    ,THEFT-MOTR VEH PARTS          ,7.0,2021/02/25 00:00:00+00,22740.0,-93.29404265,45.04479895,-10385445,5628576,Lind - Bohanon,2021/02/25 00:00:00+00,2021/02/27 07:00:40+00,659
